20240528	09:46:47	485e9300-db63-490f-9462-b011b67bfe21	ValidationError: Subs validation failed: Employee: Path `Employee` is required.	POST	/subs	undefined
20240528	10:51:15	94bd938d-87fd-455e-a1e1-89f0a7a173cb	ObjectParameterError: Parameter "filter" to findOne() must be an object, got "Fri Jun 28 2024 10:51:15 GMT+0100 (Central European Standard Time)" (type object)	POST	/subs	undefined
20240528	10:55:42	db7d5704-2b55-45ce-84a7-78e78b9a9e02	ReferenceError: Subscription is not defined	POST	/subs	undefined
20240528	11:19:19	482be56c-7c7e-47f1-9137-c288d7a0f42a	Error: You must provide either price or price_data for each line item when using prices.	POST	/payments/session	undefined
20240529	10:48:58	01b119a9-39ef-4691-a1a3-3f091868bb4d	MongoServerError: E11000 duplicate key error collection: MindConnectDB.subs index: user_1_active_1 dup key: { user: null, active: true }	POST	/subs	undefined
20240529	10:50:51	3d0d8790-746f-4272-b66a-35b6d6a2a350	MongoServerError: E11000 duplicate key error collection: MindConnectDB.subs index: user_1_active_1 dup key: { user: null, active: true }	POST	/subs	undefined
20240529	10:51:55	c2f88fa7-5c2d-47ea-a340-ede1e74a93c8	MongoServerError: E11000 duplicate key error collection: MindConnectDB.subs index: user_1_active_1 dup key: { user: null, active: true }	POST	/subs	undefined
20240529	10:53:14	ab6c3536-6e78-4064-be74-74e80935a0cf	MongoServerError: E11000 duplicate key error collection: MindConnectDB.subs index: user_1_active_1 dup key: { user: null, active: true }	POST	/subs	undefined
20240529	11:19:44	9a614d56-b990-4b2c-876c-392bcfd237cd	ReferenceError: Session is not defined	POST	/subs	undefined
20240609	10:58:44	425552c6-3ac9-492b-9bda-128281085228	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	undefined
20240609	11:06:23	21b9afe1-9381-4df4-8d77-4e9678eb7835	TypeError: Cannot read properties of null (reading 'id')	POST	/subs	undefined
20240609	11:30:21	3a0052f7-6f78-4cde-86e2-0b8f91cec2d9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:30:21	52a71db5-d476-46ee-9657-419c6eae5727	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:30:21	3ed161a5-27c9-4d09-b715-122f745113d2	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:30:30	513bf222-9b61-4850-b313-d673b7160d41	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:30:36	059bee17-39bd-443a-9920-cad53def139f	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:04	0ccbe51e-fd98-48bd-824a-7751f48b794b	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:07	03522368-e4cf-4355-8216-01e7f6b7bc0e	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:09	9d864662-48ec-4672-b320-b81a6a77c8b7	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:11	bdeecb4d-d961-41f8-90c8-55fdeb69e923	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:16	01cd8147-bef7-4423-b48c-61fe71027ad8	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:21	0f61cf45-3ebf-4a24-8166-3be6aab8722f	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:48	5e9b3ed3-5810-44ba-86f5-0ac402b827db	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:31:51	7029fef0-069b-4670-a455-4108739ff142	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:32:32	ec65b35b-face-4245-9237-1ef8fa67a543	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:32:39	f5c522f0-12d6-427d-8710-8244a8a53aff	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:32:56	0235e8d8-656d-4afc-ab43-f1767e909c31	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:33:03	59d78e0c-5fc9-4eea-b665-4016ae03f298	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:33:43	7f020055-45bd-4356-9a70-ca354aafa8b7	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:33:47	cff61aee-5f70-4b1d-a692-0cfd8089f341	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:33:50	f7fca5c1-72e1-4d3c-b45d-e0cfe182d6d7	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:33:52	41fe3dbf-af25-4d8e-98aa-65aa489d9684	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:33:55	15f3c5bc-7392-4288-9be2-0dd48e4b684f	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:15	0aa46cd8-4d47-46ff-9049-2ac740c334a0	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:23	a38429c3-b371-4af0-83cb-30b6929daa5b	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:27	b4ef7774-72fc-4815-86aa-3ab41dc111e1	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:31	1cf49791-849d-4730-9314-205c58b53b71	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:33	8d6acf49-b6b7-4d24-9362-e9bd46ec96eb	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:35	84919995-e9fc-49bc-870d-de3753ff36b7	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:55	e8bb81f3-66aa-430d-950c-704648d8e5b2	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:55	6218b102-06e9-4268-a458-cd189dfddea0	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:34:55	77d4a5b0-4642-49e7-9ed8-eefe52dd68ec	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:35:07	8361064e-071c-400c-9d9b-e4c33baba541	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:35:07	7a63d475-2778-4605-b910-366a2bc3d443	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:35:07	b3e74f0c-66b0-47e9-a6b0-7a4ad5ca21ba	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:35:39	04ae9c9f-8cde-4061-906f-71a2c3699aa4	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:35:53	22a55002-5ebf-40e7-8dee-6278f31e26d7	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:35:56	37bb7c1d-e197-44ea-b9e7-a6317e9d28d6	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:35:57	ce11fa91-e9d5-469b-8e77-4b034dbb37c6	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:36:01	4e8d6493-deeb-4d00-80ef-00e41524e464	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:36:06	bd2e2ea5-9a05-4495-86f0-cf7c5eaeb645	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:36:08	60372f01-062a-432a-8490-89d43a2f301d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:36:09	fe7f96b5-d794-4961-94d0-7758d82fbcaa	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:36:10	1a5a6420-722f-485f-b5a0-4836232dad8f	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:38:00	fed4504c-52f6-41c2-9ce3-cba080a9ea51	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:38:00	cc9145ca-e11e-4a81-b73e-61274f42e9ab	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:38:00	da6fa52c-1f5c-43a8-9b94-2db17d123f06	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:38:39	68f7a546-2efa-424c-a1ca-9425062ff276	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:38:39	f7125937-0269-4bf3-8f5c-dae78c0e26b9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:38:39	c1585768-a1c9-41be-9b12-a6679d5cfdac	TypeError: Cannot read properties of undefined (reading 'split')	GET	/subs/prices	http://localhost:3000
20240609	11:44:08	4c30bd0e-e4a1-4545-92c3-d54f6eb7747c	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:44:26	79a0d8de-dd26-4ad5-bc7d-3578ff7fc8bc	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:44:39	a73f3224-1225-48f4-9bee-6dc3e301b4e3	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:03	e4515f95-5452-498c-a20f-b13616d18745	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:05	9d84d034-4564-4b8b-989c-d702c08a78a1	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:16	4b2a2676-a7d8-4d2e-acdd-9c2e48b8f2b4	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:19	04e5a69e-6cd4-4025-bb1e-5bc7799bbd75	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:19	d229ca48-2adc-44bb-bd19-96a993e09d53	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:19	338cc3fc-6f89-4ebb-bb1f-e705fe2cf1f5	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:44	83cf9493-6eed-45a6-93d5-3741eff82729	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:44	a4366f84-33f6-4c6a-802f-a726085ab3c1	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:45:44	346566bb-8c71-4c1a-9f4d-f798b40a4bb4	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:47:16	11ade5af-92da-4228-937c-7beb8e234b61	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:47:16	a4faebb8-fab8-4c03-8644-b4940396c84d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:47:16	f5e6bd6a-298e-4c56-af3e-0a5d90b52029	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:47:52	a329a9cc-bc8e-42ae-b610-9513df13e8f8	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:47:52	6e9dcca4-8198-4c8d-9712-1220d1754166	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	ec6366d6-4244-4480-8937-ab20be40de95	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	e1623913-e8c0-4504-8139-38e6156606f2	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	a3f02941-6de5-4c17-9644-ba3f9fc9a4f9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	cbd96c92-82fe-4b7c-9f68-4734f2240dd5	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	f1c21eb0-4347-46bb-a6e3-7c5a5a1ed84b	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	a7a45a1e-485d-4000-8843-cd81526d4a46	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	ff2c6240-7bd9-4037-a8db-956118068b6f	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:38	2d576f4d-83a7-4cf6-bd83-1b9ec3854aaa	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:54	d5ade739-c05f-4cfe-8da5-923654a4e47d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:51:54	6a36d28d-7600-419a-b4ef-f46c2a85660c	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:58:43	991d30d5-8f96-4283-a236-2e0966f5c09e	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:58:43	64340fd9-e44a-4505-873f-0e051f73509d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:58:54	af52b338-98c8-4cb8-aec1-eb757e8bfe0b	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:58:54	bfa6f731-25aa-4ee8-86fc-a73e8c1c579d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:59:01	7f636424-a153-440f-92ef-0abe78fe234d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:59:01	4e007d7d-f31d-4e5b-84b7-a8d60b38f6d9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:59:06	74be9853-8416-435c-81bd-15895bb5a836	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:59:06	d1cbc230-b366-44fb-a3c3-12713cd33ef6	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:59:07	6b93d5b9-6de6-418d-9961-49b27e82fcd8	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	11:59:07	61b26eb9-427b-4553-9ed6-ce194144c8ba	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:03:16	bb630848-5e5d-470d-be87-f26f2fe19a85	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:03:16	bd2e804a-54a3-4113-82e7-a913463ecbd6	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:06:44	0dac5af8-69d8-4a22-8577-3fa59ac86a79	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:06:44	ca5fac52-e3be-4804-82e0-debcde71072d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:07:55	678ec393-465b-4004-94cd-8890ac2427bf	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:07:55	76890faa-1072-49b9-a007-7b549251750f	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:00	82f78049-ca47-48fb-a34d-01fe43e5d347	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:00	359196fc-c734-4e65-9842-4035bac8ee51	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:04	de94ccfa-3715-4bad-8fde-1e4bcd9a037f	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:04	551e9843-27c4-4ba9-a604-31e66a69a33a	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:08	878d3875-96b7-4990-b746-323cdd43c2df	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:08	f68785e9-1474-4914-8c94-cd0f8f5288c8	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:24	dda6bdb0-8671-47fc-9674-12247ad13a33	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:24	3f66042e-ef6c-4ff5-bc89-7adf37500e53	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:29	09e8e57f-c972-4c4a-8594-51dc0724c01e	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:29	4d31df87-ee3d-432b-9a8c-944ff70cc09e	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:31	dedde412-2e47-4e3d-9d4b-1257cf0255c9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:31	15d2e981-83fa-4ad2-be53-60e80e9537a5	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:35	9f8af0fd-2ff8-43b2-bb92-aaa73506bd29	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:08:35	b3590b66-9f2c-4ff0-a5be-4aad0ea220c1	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:09:11	fb411673-fdc3-4aee-87f8-ad8e6269f2a9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:09:11	4ea86fcb-8988-4ef8-b8a3-8a5cfba42f8c	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:09:24	6ec89b43-e526-4643-8a16-df26edf56e7a	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:09:24	8f0c299d-924c-4889-9176-166fedf9aa07	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:09:25	ecd62779-7a31-4390-a5c2-1f27185877ec	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:09:28	f5a8f4a7-3601-4398-9fa3-39b9554afed2	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:15:19	e3863632-9b7c-4812-96c9-41e2d8c1104a	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:15:19	05215c89-abe4-4bf6-9d39-bb970ec32de4	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:17:51	4cec2d4c-3be0-4ab6-9f7d-41e03f401373	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:17:51	e80d9c93-bbf6-47a2-b61f-f1377a67a177	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:18:41	66c3445f-b0dc-46e5-aa93-5d521974e166	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:18:41	043cbb28-0920-4e76-ae4b-5e05050db4fa	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:19:09	c8f5c372-0330-4b8b-857d-71bfb6aba90d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:19:09	fef04c12-8bc2-423f-b247-b7a454f6114e	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	12:26:04	30817678-797b-4cc6-a7f5-7ce32543e511	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:28	0b31698a-de42-432e-856a-43ead78551c4	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:28	a3dcc409-cb55-4460-ad1f-e03d201576ca	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:47	2f0f9381-0e4b-4768-a69a-86dec6257afa	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:47	d8bc7520-7b77-4c9e-9773-26f7ffaa30df	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:48	76fa91ce-42c1-4fa4-a453-f0653a96e30c	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:48	5b5a84cf-4f2f-499b-9c02-8109e3c5eb26	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:58	54c8fcad-3a69-488f-b734-12f6d7425f68	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:11:58	811fdddc-9e81-4f12-ac3d-7933d32cf68b	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:00	560050f8-2af0-4673-adb7-1d5e2236efa8	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:00	afe24a91-c80e-4252-9abd-be0f561eea72	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:02	9d4577c3-7e44-4b06-b5d5-1ba47b1bcbff	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:02	78e25265-402f-4bb8-b58b-bc96dd3c8ea9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:04	53704b44-652c-45d8-877f-cd6deca3e3bb	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:04	ecd0c205-1b69-4663-a8fb-fc0b95a6fee5	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:06	0a7a8f48-5101-4476-9fc9-199aec847179	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:06	2fe7d74a-1921-4e7f-acaa-647863830292	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:08	e2027094-9a6c-4da6-aa3d-a4d16c8b1e98	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:08	b30b56f0-9037-4854-bb29-240093b69af6	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:56	0775cae6-411c-4231-965d-8a8ae73ae6b0	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:56	b151128f-b76f-4130-b415-6cb1c8393db6	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:59	e3fd5e86-7efa-4de9-97bd-2dac7268222e	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:12:59	3a444c4b-eb57-49df-8908-e698fd4cabd8	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:19:26	46123d43-3161-4c9f-bd9f-f7190c6cb72d	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:19:26	c57f6652-6af6-42bf-9c80-177404632b8b	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:19:37	106b9c71-0915-4c00-a8da-49249c6c13a9	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:19:39	15ea299c-489a-4c19-aa11-da2ef1109204	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
20240609	13:19:50	4df30441-b2a2-4de0-b657-046d7e035581	TypeError: Cannot read properties of undefined (reading 'split')	GET	/payments/prices	http://localhost:3000
